id,Arabian Clothing,Belt,Body,Care Instructions,Chest Pad,Color,Composition,Details,Fabric,Fit Type,Hem Shaped,Length,Lining,Material,Neckline,Pattern Type,Pockets,Season,Sheer,Size Fit,Sleeve Length,Sleeve Type,Style,Type,Waist Line,img,price
2982626,None,None,None,Machine wash or professional dry clean,None,Blue,100% Polyester,"Ruched, Drawstring, Knot",Slight Stretch,Slim Fit,Pencil,Mini,None,Polyester,Off the Shoulder,Plain,None,Spring/Summer,No,None,Long Sleeve,Bishop Sleeve,Elegant,Bodycon,Natural,http://img.ltwebstatic.com/images3_pi/2021/06/29/162493141557ad43141a3a82be08b26009be297136_thumbnail_405x552.jpg,US$19.01
2982724,None,None,None,Machine wash or professional dry clean,None,Orange,"92% Polyester, 8% Elastane","Cut Out, Ring",High Stretch,Slim Fit,Pencil,Mini,None,Polyester,Scoop Neck,Plain,None,Spring,No,None,Long Sleeve,Regular Sleeve,Sexy,Bodycon,Natural,http://img.ltwebstatic.com/images3_pi/2021/08/12/1628735727f4652229957644cef23290dee39091c2_thumbnail_405x552.jpg,US$10.08
2988675,None,None,None,Machine wash or professional dry clean,None,Burgundy,"92% Viscose, 8% Elastane","Knot, Split Thigh",Medium Stretch,Slim Fit,Slit,Maxi,None,Viscose,Halter,Plain,None,Summer,No,None,Sleeveless,None,Sexy,Bodycon,Natural,http://img.ltwebstatic.com/images3_pi/2021/07/06/162554346312b3f218c3cb48231de43142fd0bd0c0_thumbnail_405x552.jpg,US$16.46
2991192,None,None,None,Machine wash or professional dry clean,None,Yellow,100% Polyester,"Wrap, Belted",Slight Stretch,Slim Fit,Pencil,Short,None,Polyester,Off the Shoulder,Plain,None,Summer,No,None,Short Sleeve,Batwing Sleeve,Sexy,Bodycon,High Waist,http://img.ltwebstatic.com/images3_pi/2021/07/16/1626400758b929c80bbe51f0e9cedb434f1808e4c1_thumbnail_405x552.jpg,US$16.46
2999790,None,No,None,Machine wash or professional dry clean,None,Multicolor,100% Viscose,Ruffle Hem,Non-Stretch,Regular Fit,Flounce,Maxi,None,Viscose,V neck,Floral,None,Spring,No,None,Long Sleeve,Bishop Sleeve,Boho,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/07/05/162544827227f520f5f752e76a442f26409efd5dc8_thumbnail_405x552.jpg,US$34.32
3002607,None,None,None,Machine wash or professional dry clean,None,Burgundy,100% Polyester,"Cut Out, Drawstring, Ring, Split Thigh",Medium Stretch,Slim Fit,Slit,Midi,None,Polyester,Strapless,Plain,None,Summer,No,None,Sleeveless,None,Sexy,Bodycon,High Waist,http://img.ltwebstatic.com/images3_pi/2021/07/14/16262315498ba71eeda92cffcf8469e6fb82ad6103_thumbnail_405x552.jpg,US$20.29
3004531,None,None,None,Machine wash or professional dry clean,None,Red,"95% Polyester, 5% Elastane","Bow, Pleated, Contrast Binding",Medium Stretch,Regular Fit,Pleated,Long,None,Polyester,Square Neck,None,None,Spring/Fall,No,None,Long Sleeve,Bishop Sleeve,Elegant,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/07/14/16262494245e68d9a67e01f679965e17ed56cd0582_thumbnail_405x552.jpg,US$25.39
3009118,None,None,No,Machine wash or professional dry clean,None,Navy Blue,100% Polyester,"Wrap, Shirred",Non-Stretch,Regular Fit,Flared,Midi,None,Polyester,V neck,Floral,None,Summer,No,None,Short Sleeve,Regular Sleeve,Boho,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/07/06/1625565722ff1d8a77e4c6604108ec17fd0742baa5_thumbnail_405x552.jpg,US$15.18
3013102,None,None,None,Machine wash or professional dry clean,None,Red,"92% Polyester, 8% Elastane","Backless, Split, Tie Back, Zipper, Ruched Bust",Non-Stretch,Slim Fit,Straight,Midi,None,Satin,Spaghetti Strap,Plain,None,All,No,None,Sleeveless,None,Glamorous,Cami,High Waist,http://img.ltwebstatic.com/images3_pi/2021/06/29/162494418995921cc7baea65ce8a98de08a23ce813_thumbnail_405x552.jpg,US$35.60
3013114,None,None,None,Machine wash or professional dry clean,None,Hot Pink,"97% Polyester, 3% Elastane","Ruched, Cut Out, Zipper",Medium Stretch,Slim Fit,Pencil,Mini,None,Satin,Straps,Plain,None,Summer,No,None,Sleeveless,None,Sexy,Bodycon,Natural,http://img.ltwebstatic.com/images3_pi/2021/06/29/16249486154c4e19b54a988971705b07ee19ec0072_thumbnail_405x552.jpg,US$20.29
3014188,None,Yes,None,Machine wash or professional dry clean,None,Multicolor,100% Polyester,"Wrap, Belted, Split Thigh",Non-Stretch,Regular Fit,Slit,Maxi,None,Polyester,Cold Shoulder,Floral,None,Spring/Summer,No,None,Half Sleeve,Regular Sleeve,Boho,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/07/22/16269265161a1e75572523e25599ac2b173ae765ee_thumbnail_405x552.jpg,US$17.74
3022203,None,Yes,None,Machine wash or professional dry clean,None,Navy Blue,100% Polyester,Belted,Non-Stretch,Regular Fit,Straight,Short,None,Polyester,Collar,Floral,None,Summer,No,None,Sleeveless,None,Casual,Shirt,High Waist,http://img.ltwebstatic.com/images3_pi/2021/07/12/162606934035866e19e590ab53a601a0afe2e11262_thumbnail_405x552.jpg,US$21.56
3024881,None,Yes,None,Machine wash or professional dry clean,None,Orange,"96% Polyester, 4% Elastane","Wrap, Belted",Non-Stretch,Regular Fit,Flared,Long,None,Polyester,Round Neck,Plain,None,Summer,No,None,Sleeveless,None,Elegant,A Line,Natural,http://img.ltwebstatic.com/images3_pi/2021/07/13/1626141535e41f6d47476b2bc2b90e6e120606cd74_thumbnail_405x552.jpg,US$30.50
3026908,None,None,Lined,Machine wash or professional dry clean,None,Mint Blue,"94% Cotton, 6% Elastane","Ruched, Criss Cross, Drawstring",Slight Stretch,Slim Fit,Pencil,Mini,None,Cotton,Halter,Plain,None,Summer,No,None,Sleeveless,None,Sexy,Bodycon,Natural,http://img.ltwebstatic.com/images3_pi/2021/07/20/1626760049fa02446f409961806286578a0d1c0e9e_thumbnail_405x552.jpg,US$13.91
3031495,None,None,None,Machine wash or professional dry clean,None,Green,100% Polyester,Backless,Non-Stretch,Slim Fit,Mermaid,Long,None,Satin,Spaghetti Strap,Plain,None,All,No,None,Sleeveless,None,Glamorous,Cami,Natural,http://img.ltwebstatic.com/images3_pi/2021/07/02/1625190789ad8a2b08d33304ae9377eb64a31529e3_thumbnail_405x552.jpg,US$16.46
3031567,None,None,Unlined,Machine wash or professional dry clean,None,Black and White,"50% Cotton, 50% Polyester",Fake Buttons,Non-Stretch,Regular Fit,Flared,Short,None,Polyester,Round Neck,"Plaid, Colorblock",None,Spring/Summer,No,None,Long Sleeve,Puff Sleeve,Elegant,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/07/30/1627626351da5867ca11c2003dc9c5a9b77af4780c_thumbnail_405x552.jpg,US$29.22
3031780,None,Yes,None,Machine wash or professional dry clean,None,Multicolor,"65% Polyester, 35% Cotton","Ruffle Hem, Belted",Non-Stretch,Regular Fit,Flounce,Short,None,Polyester,Deep V Neck,Ditsy Floral,None,Spring/Summer,No,None,Long Sleeve,Flounce Sleeve,Boho,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/07/21/16268442586fcea945905817b94852757fde64090c_thumbnail_405x552.jpg,US$19.01
3035468,None,None,None,Machine wash or professional dry clean,None,Green,100% Polyester,"Wrap, Knot",Non-Stretch,Regular Fit,Wrap,Long,None,Polyester,V neck,Ditsy Floral,None,Spring/Summer,No,None,Short Sleeve,Regular Sleeve,Boho,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/07/09/16257969443ade7226842af6c9b712f74065f5765e_thumbnail_405x552.jpg,US$21.56
3036817,None,None,None,Machine wash or professional dry clean,None,Dark Green,"95% Polyester, 5% Elastane",Cut Out,Medium Stretch,Slim Fit,Mermaid,Long,None,Polyester,Deep V Neck,Plain,None,Spring/Summer,No,None,Long Sleeve,Regular Sleeve,Elegant,Bodycon,High Waist,http://img.ltwebstatic.com/images3_pi/2021/08/12/16287393861651718840a2f68cc1258ad87cacd730_thumbnail_405x552.jpg,US$26.67
3037814,None,None,None,Machine wash or professional dry clean,None,Red,"97% Polyester, 3% Spandex","Backless, Zipper",Non-Stretch,Slim Fit,Pencil,Mini,None,Satin,Spaghetti Strap,Plain,None,Summer,No,None,Sleeveless,None,Sexy,Bodycon,High Waist,http://img.ltwebstatic.com/images3_pi/2021/07/02/16251942104cd29d728266b906b3744864f066f377_thumbnail_405x552.jpg,US$26.67
3037974,None,None,None,Machine wash or professional dry clean,None,Dusty Pink,"97% Polyester, 3% Spandex","Ruched, Zipper",Non-Stretch,Slim Fit,Pencil,Short,None,Satin,Spaghetti Strap,Plain,None,Summer,No,None,Sleeveless,None,Sexy,Bodycon,High Waist,http://img.ltwebstatic.com/images3_pi/2021/07/02/16251944668a083a7065c3ffbe07ef4c791b014439_thumbnail_405x552.jpg,US$26.67
3038233,None,Yes,None,Machine wash or professional dry clean,None,Beige,"80% Viscose, 20% Polyamide",Belted,Non-Stretch,Regular Fit,Straight,Short,None,Viscose,Collar,Plain,None,Spring/Summer,No,None,Long Sleeve,Drop Shoulder,Elegant,Shirt,High Waist,http://img.ltwebstatic.com/images3_pi/2021/07/02/1625190011df324412569db0d5a74224891059cfc0_thumbnail_405x552.jpg,US$34.32
3038529,None,None,None,Machine wash or professional dry clean,None,Mint Green,"95% Polyester, 5% Elastane","Cut Out, Split, Twist",High Stretch,Slim Fit,Pencil,Long,None,Polyester,Scoop Neck,Plain,None,Summer,No,None,Sleeveless,None,Elegant,Bodycon,Natural,http://img.ltwebstatic.com/images3_pi/2021/07/08/1625751199d410babcf251bb213663db31bf7e70e7_thumbnail_405x552.jpg,US$16.46
3039235,None,None,None,Machine wash or professional dry clean,None,Dusty Pink,100% Polyester,Split Thigh,Non-Stretch,Slim Fit,Wrap,Midi,None,Polyester,Spaghetti Strap,Colorblock,None,Summer,No,None,Sleeveless,None,Boho,Cami,Natural,http://img.ltwebstatic.com/images3_pi/2021/07/13/16261743449482bbc64d6db26a7cb8a96f3b45b8a3_thumbnail_405x552.jpg,US$15.18
3039251,None,None,None,Machine wash or professional dry clean,None,Pink,100% Polyester,"Ruffle Hem, Shirred",Non-Stretch,Regular Fit,Flounce,Long,None,Polyester,Straps,Striped,None,Summer,No,None,Sleeveless,None,Boho,Cami,High Waist,http://img.ltwebstatic.com/images3_pi/2021/07/13/1626146945f59f6302729cbed7b684256ffd8b98ea_thumbnail_405x552.jpg,US$21.56
3039337,None,None,None,Machine wash or professional dry clean,None,Multicolor,100% Polyester,"Ruched, Frill, Split Thigh",Non-Stretch,Regular Fit,Slit,Midi,None,Polyester,Sweetheart,"Floral, All Over Print",None,Summer,No,None,Short Sleeve,Puff Sleeve,Boho,Fitted,Natural,http://img.ltwebstatic.com/images3_pi/2021/07/27/162735836678ad2b2fd2526ef432940d8e382e28e3_thumbnail_405x552.jpg,US$16.46
3039570,None,Yes,None,Machine wash or professional dry clean,None,Mauve Purple,100% Polyester,"Belted, Pleated",Medium Stretch,Regular Fit,Pleated,Short,None,Polyester,Round Neck,Plain,None,Summer,No,None,Short Sleeve,Regular Sleeve,Casual,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/07/12/1626059537172a98168a275fb46f54c7e56e39c44a_thumbnail_405x552.jpg,US$20.29
3040300,None,Yes,None,Machine wash or professional dry clean,None,White,100% Polyester,"Belted, Button",Non-Stretch,Regular Fit,Flared,Short,None,Polyester,Stand Collar,Floral,None,Spring/Summer,No,None,Three Quarter Length Sleeve,Bishop Sleeve,Boho,A Line,Natural,http://img.ltwebstatic.com/images3_pi/2021/07/19/16266751825ce07dfd54712fb8766a31d76fc831b7_thumbnail_405x552.jpg,US$22.84
3040542,None,None,None,Machine wash or professional dry clean,No Padding,Khaki,100% Polyester,"Cut Out, Ruffle Hem",Non-Stretch,Regular Fit,Flounce,Long,None,Polyester,Scoop Neck,Plain,None,Spring/Fall,No,None,Long Sleeve,Bishop Sleeve,Casual,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/08/04/1628007101ec9d0b16cbe4c981882a39433bee9c34_thumbnail_405x552.jpg,US$24.12
3040949,None,None,None,Machine wash or professional dry clean,None,Yellow,"96% Polyester, 4% Elastane","Belted, Split Thigh",Slight Stretch,Slim Fit,Slit,Long,None,Polyester,Stand Collar,Plain,None,Spring/Summer,No,None,Sleeveless,None,Sexy,Bodycon,High Waist,http://img.ltwebstatic.com/images3_pi/2021/08/21/1629512100ad78690ebe0275c5663ada9a9c1b4c92_thumbnail_405x552.jpg,US$16.46
3041406,None,None,Unlined,Machine wash or professional dry clean,No Padding,Apricot,"95% Polyester, 5% Elastane",Button Front,Slight Stretch,Regular Fit,Flared,Maxi,None,Polyester,V neck,Plain,None,Spring/Fall,No,None,Long Sleeve,Bishop Sleeve,Glamorous,A Line,Natural,http://img.ltwebstatic.com/images3_pi/2021/07/27/16273518561ce8b03119134c1f95fe35c87a876016_thumbnail_405x552.jpg,US$29.22
3044048,None,None,None,Machine wash or professional dry clean,None,Burgundy,100% Polyester,None,Medium Stretch,Slim Fit,Pencil,Short,None,Polyester,Strapless,Plain,None,Summer,Semi-Sheer,None,Sleeveless,None,Sexy,Bodycon,None,http://img.ltwebstatic.com/images3_pi/2021/07/14/1626226087a47b63d0a38773f5391cb544936293d5_thumbnail_405x552.jpg,US$12.63
3048857,None,None,None,Machine wash or professional dry clean,None,Multicolor,100% Polyester,Shirred,Non-Stretch,Regular Fit,Flounce,Long,None,Polyester,Round Neck,"Floral, All Over Print",None,Spring,No,None,Three Quarter Length Sleeve,Bishop Sleeve,Boho,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/07/09/162580687946e2fbb1ed02e6e6f660cfe3115cc646_thumbnail_405x552.jpg,US$33.05
3048919,None,None,None,Machine wash or professional dry clean,None,Multicolor,"97% Polyester, 3% Elastane","Tiered Layer, Button Front",Non-Stretch,Regular Fit,Layered/Tiered,Short,None,Polyester,Tie Neck,"Floral, All Over Print",None,Spring/Summer,No,None,Long Sleeve,Bishop Sleeve,Boho,Shirt,High Waist,http://img.ltwebstatic.com/images3_pi/2021/07/08/1625721024b1f6018ea65462fc21217139ef166830_thumbnail_405x552.jpg,US$21.56
3049335,None,None,None,Machine wash or professional dry clean,None,Yellow,"75% Viscose, 25% Polyester",Ruffle,Slight Stretch,Regular Fit,Flounce,Long,None,Viscose,Round Neck,Plain,None,Spring/Fall,No,None,Long Sleeve,Regular Sleeve,Cute,Smock,High Waist,http://img.ltwebstatic.com/images3_pi/2021/07/14/1626258730be39527b911a0a5be99be40ea8fff13d_thumbnail_405x552.jpg,US$30.50
3052792,None,None,None,Machine wash or professional dry clean,None,Coffee Brown,100% Polyester,"Draped, Split, Tie Back",Non-Stretch,Regular Fit,Slit,Long,None,Satin,Halter,Plain,None,Summer,No,None,Sleeveless,None,Sexy,Cami,None,http://img.ltwebstatic.com/images3_pi/2021/07/23/1627022355efd4558c189d021dc1ae99e2eb5a0e7b_thumbnail_405x552.jpg,US$24.12
3053851,None,None,None,Machine wash or professional dry clean,None,Blue,"65% Cotton, 35% Polyester","Ruched, Drawstring",High Stretch,Slim Fit,Pencil,Short,None,Cotton,Scoop Neck,Tie Dye,None,Summer,No,None,Sleeveless,None,Sexy,Bodycon,Natural,http://img.ltwebstatic.com/images3_pi/2021/07/13/1626169405da47b129fae8d0d5edb40556d4590478_thumbnail_405x552.jpg,US$13.91
3055703,None,None,None,Machine wash or professional dry clean,None,Multicolor,100% Polyester,Tie Front,Slight Stretch,Regular Fit,Wrap,Short,None,Polyester,Collar,"Floral, All Over Print",None,Spring/Summer,No,None,Long Sleeve,Regular Sleeve,Boho,Shirt,High Waist,http://img.ltwebstatic.com/images3_pi/2021/07/15/1626331339c61300ea2852cec2db5a4f4d8341acfc_thumbnail_405x552.jpg,US$24.12
3055757,None,None,None,Machine wash or professional dry clean,None,Blue,"65% Polyester, 30% Elastane, 5% Cotton","Ruffle, Wrap, Knot",Non-Stretch,Regular Fit,Wrap,Long,None,Polyester,V neck,Ditsy Floral,None,Spring/Summer,No,None,Three Quarter Length Sleeve,Puff Sleeve,Boho,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/07/22/162692972667ea681d19e094bdc875125fe30de7bd_thumbnail_405x552.jpg,US$26.67
3055909,None,None,Unlined,Machine wash or professional dry clean,None,Multicolor,"95% Polyester, 5% Elastane",Wrap,Non-Stretch,Regular Fit,Flared,Long,None,Polyester,V neck,Scarf Print,None,Spring/Fall,No,None,Long Sleeve,Bishop Sleeve,Boho,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/08/09/1628474150e0e2ce8f2b2d9ae8678389d6dc5583d1_thumbnail_405x552.jpg,US$25.39
3062209,None,None,Lined,Machine wash or professional dry clean,None,White,100% Polyester,"Frill, Ruffle Hem, Shirred",Non-Stretch,Regular Fit,Flounce,Midi,100% Polyester,Polyester,Spaghetti Strap,Plain,None,Summer,No,None,Sleeveless,None,Boho,Cami,High Waist,http://img.ltwebstatic.com/images3_pi/2021/07/20/1626748089b38a632d47d2174757fb0b2ade29107d_thumbnail_405x552.jpg,US$21.56
3063332,None,None,None,Machine wash or professional dry clean,None,Lime Green,100% Polyester,"Backless, Ruched Bust",Non-Stretch,Regular Fit,Straight,Long,None,Satin,Spaghetti Strap,Plain,None,Summer,No,None,Sleeveless,None,Boho,Cami,High Waist,http://img.ltwebstatic.com/images3_pi/2021/07/05/162545867049b474b0eef90287abb2abd6bc33a5ec_thumbnail_405x552.jpg,US$41.98
3064772,None,None,None,Machine wash or professional dry clean,None,Orange,"95% Cotton, 5% Polyester",None,Non-Stretch,Regular Fit,Flared,Long,None,Cotton,Off the Shoulder,Gingham,None,Spring/Summer,No,None,Long Sleeve,Flounce Sleeve,Casual,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/07/15/1626321619b7d7ffb25479d3e93aa4259d2b14a50f_thumbnail_405x552.jpg,US$21.56
3072520,Yes,None,None,Machine wash or professional dry clean,None,Burgundy,"95% Polyester, 5% Spandex","Twist, Split Thigh",Slight Stretch,Regular Fit,Slit,Long,None,Polyester,V neck,Plain,None,Spring/Fall,No,None,Long Sleeve,Bishop Sleeve,Elegant,Fitted,High Waist,http://img.ltwebstatic.com/images3_pi/2021/09/13/1631505031d7a18c3c1c5459ce0b661e075168ee2e_thumbnail_405x552.jpg,US$15.18
3074741,None,None,None,Machine wash or professional dry clean,None,Dusty Blue,100% Polyester,"Contrast Sequin, Zipper",Non-Stretch,Slim Fit,Mermaid,Maxi,None,Sequins,V neck,Plain,None,All,No,None,Short Sleeve,Butterfly Sleeve,Glamorous,Fitted,High Waist,http://img.ltwebstatic.com/images3_pi/2021/07/06/162555960446961a788b6b83a781913b2177bc5bf9_thumbnail_405x552.jpg,US$64.95
3074785,None,None,Lined,Machine wash or professional dry clean,None,Multicolor,"95% Polyester, 5% Spandex","Ruched, Zipper",Medium Stretch,Slim Fit,Pencil,Midi,None,Polyester,Strapless,Graphic,None,All,No,None,Sleeveless,None,Glamorous,Bodycon,Natural,http://img.ltwebstatic.com/images3_pi/2021/07/19/1626683317ea6a66d732e8962354536875d01bd571_thumbnail_405x552.jpg,US$27.94
3076407,None,None,None,Machine wash or professional dry clean,None,Baby Blue,100% Polyester,"Backless, Criss Cross",Non-Stretch,Regular Fit,Straight,Short,100% Polyester,Acetate,Spaghetti Strap,Plain,None,Summer,No,None,Sleeveless,None,Sexy,Cami,High Waist,http://img.ltwebstatic.com/images3_pi/2021/07/21/1626843674eed36c6771ee5109350de38624e753ef_thumbnail_405x552.jpg,US$20.29
3076707,None,None,Unlined,Machine wash or professional dry clean,None,Burgundy,"65% Polyester, 35% Cotton","Fake Buttons, Split",Slight Stretch,Slim Fit,Pencil,Short,None,Polyester,Round Neck,Plain,None,Spring/Summer,No,None,Long Sleeve,Regular Sleeve,Elegant,Bodycon,None,http://img.ltwebstatic.com/images3_pi/2021/08/18/1629255256786b3e6e50ad593203f769a371185179_thumbnail_405x552.jpg,US$17.74
3078110,None,None,None,Machine wash or professional dry clean,None,Chocolate Brown,100% Polyester,"Ruched, Cut Out, Drawstring, Button Front",Slight Stretch,Slim Fit,Pencil,Mini,None,Polyester,V neck,Plain,None,Spring/Summer,No,None,Long Sleeve,Flounce Sleeve,Sexy,Bodycon,None,http://img.ltwebstatic.com/images3_pi/2021/07/22/16269208916ff9f67ae4ef121b8e77cb86b3e14ba9_thumbnail_405x552.jpg,US$19.01
3078502,None,None,None,Machine wash or professional dry clean,None,Olive Green,"67% Polyester, 28% Viscose, 5% Elastane","Backless, Cut Out, Tie Back",Medium Stretch,Slim Fit,Pencil,Midi,None,Polyester,Halter,Plain,None,Spring/Summer,No,None,Long Sleeve,Regular Sleeve,Sexy,Bodycon,High Waist,http://img.ltwebstatic.com/images3_pi/2021/07/28/1627438002384b3111a35ab60ecb3dbc9e28884012_thumbnail_405x552.jpg,US$20.29
3078847,None,None,None,Machine wash or professional dry clean,None,White,100% Polyester,"Knot, Split Thigh, Ruched Bust",Non-Stretch,Regular Fit,Slit,Midi,None,Polyester,Square Neck,"Floral, All Over Print",None,Summer,No,None,Short Sleeve,Puff Sleeve,Boho,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/07/19/16266721418f253c951f0a760f9279cf0d61389697_thumbnail_405x552.jpg,US$22.84
3080693,None,None,None,Machine wash or professional dry clean,None,Mint Green,"65% Cotton, 35% Polyester",Button Front,Non-Stretch,Regular Fit,Flared,Midi,None,Cotton,V neck,Polka Dot,None,Summer,No,None,Short Sleeve,Puff Sleeve,Casual,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/07/28/1627442889efa16eb40c0517ffb2d3c5d760e8604e_thumbnail_405x552.jpg,US$24.12
3083459,None,None,Unlined,Machine wash or professional dry clean,None,Multicolor,100% Polyester,Split,Slight Stretch,Slim Fit,Slit,Mini,None,Polyester,Spaghetti Strap,Plaid,None,Summer,No,None,Sleeveless,None,Sexy,Bodycon,Natural,http://img.ltwebstatic.com/images3_pi/2021/07/16/1626400187d91ab702ddce3bb47bf5b843f02f393d_thumbnail_405x552.jpg,US$13.91
3083601,None,None,No,Machine wash or professional dry clean,None,Navy Blue,100% Polyester,Wrap,Non-Stretch,Regular Fit,Flared,Midi,None,Polyester,V neck,Ditsy Floral,None,Summer,No,None,Short Sleeve,Regular Sleeve,Boho,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/07/20/1626744628944393e435c503f666e0dc09e730b227_thumbnail_405x552.jpg,US$17.74
3085508,None,None,None,Machine wash or professional dry clean,None,White,"97% Polyester, 3% Spandex",None,High Stretch,Regular Fit,Flared,Maxi,None,Polyester,Round Neck,Polka Dot,None,Summer,No,None,Sleeveless,None,Boho,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/07/18/16265758499b0cbf0ab048df214a56ac6091fdd801_thumbnail_405x552.jpg,US$21.56
3086084,None,None,Lined,"Hand wash,do not dry clean",None,Mocha Brown,"60% Elastane, 40% Polyester","Ruched, Zipper",High Stretch,Slim Fit,Pencil,Mini,None,Elastane,Spaghetti Strap,Plain,None,Summer,No,None,Sleeveless,None,Sexy,Bodycon,Natural,http://img.ltwebstatic.com/images3_pi/2021/07/11/1625979937533ed4d6cfa589e9469ba530faf2b571_thumbnail_405x552.jpg,US$25.39
3088411,None,None,None,Machine wash or professional dry clean,None,Black and White,100% Polyester,Contrast Lace,Non-Stretch,Regular Fit,Flared,Short,None,Polyester,V neck,Ditsy Floral,None,Spring/Summer,No,None,Long Sleeve,Bishop Sleeve,Boho,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/08/19/16293540640af0abda1381a0ede8645eb101071a21_thumbnail_405x552.jpg,US$22.84
3090406,None,None,None,Machine wash or professional dry clean,None,Royal Blue,"70% Cotton, 30% Polyester",Button,High Stretch,Regular Fit,Pencil,Short,None,Cotton,Collar,Letter,None,Spring/Fall,No,None,Long Sleeve,Regular Sleeve,Casual,Bodycon,Natural,http://img.ltwebstatic.com/images3_pi/2021/07/15/16263120047132e7e3d62645f361885b0ef920fbe9_thumbnail_405x552.jpg,US$21.56
3091226,None,None,None,Machine wash or professional dry clean,None,Mustard Yellow,100% Polyester,Wrap,Non-Stretch,Regular Fit,Wrap,Midi,None,Polyester,V neck,"Floral, Plants",None,Spring/Fall,No,None,Long Sleeve,Regular Sleeve,Boho,A Line,High Waist,http://img.ltwebstatic.com/images3_pi/2021/08/02/16278804451eeeb39fc0dedb4514f1fcbe9f28254e_thumbnail_405x552.jpg,US$22.84
3096695,None,None,None,Machine wash or professional dry clean,None,Multicolor,100% Polyester,"Backless, Ruched, Cut Out, Drawstring, Knot, Split Thigh",Medium Stretch,Slim Fit,Slit,Midi,None,Polyester,Halter,Tie Dye,None,Summer,No,None,Sleeveless,None,Sexy,Bodycon,Natural,http://img.ltwebstatic.com/images3_pi/2021/07/27/1627351405b57e64f29e7c8ce4d882eba4f74655f7_thumbnail_405x552.jpg,US$13.91
3098333,None,None,None,Machine wash or professional dry clean,None,Beige,100% Cotton,"Ruched, Cut Out, Zipper",Non-Stretch,Regular Fit,Straight,Short,None,Cotton,Deep V Neck,Plain,None,Spring/Fall,No,None,Long Sleeve,Bishop Sleeve,Sexy,Fitted,High Waist,http://img.ltwebstatic.com/images3_pi/2021/06/22/1624339297462feb55bf468fa892d8724b25381f87_thumbnail_405x552.jpg,US$19.01
3102655,None,None,None,Machine wash or professional dry clean,None,Dusty Pink,"80% Polyester, 20% Cotton","Frill, Zipper, Tie Front, Ruched Bust",Non-Stretch,Regular Fit,Straight,Short,None,Polyester,Spaghetti Strap,Ditsy Floral,None,Summer,No,None,Sleeveless,None,Boho,Cami,Natural,http://img.ltwebstatic.com/images3_pi/2021/07/23/16270053461f6be7cc7e5ad6dfb3104d3f13a4d2a4_thumbnail_405x552.jpg,US$15.18
3103145,None,None,None,Machine wash or professional dry clean,None,Multicolor,"70% Polyester, 30% Cotton","Ruffle, Backless, Zipper",Non-Stretch,Slim Fit,Pencil,Mini,None,Polyester,Sweetheart,"Floral, Colorblock",None,Fall/Winter,No,None,Long Sleeve,Flounce Sleeve,Elegant,Bodycon,Natural,http://img.ltwebstatic.com/images3_pi/2021/07/27/1627352038c8631b7146aaf065273ee856094cded0_thumbnail_405x552.jpg,US$27.94
3105981,None,None,None,Machine wash or professional dry clean,None,Khaki,100% Polyester,"Drawstring, Knot, Rib-Knit",Slight Stretch,Slim Fit,Pencil,Short,None,Polyester,Spaghetti Strap,Plain,None,Summer,No,None,Sleeveless,None,Sexy,Bodycon,Natural,http://img.ltwebstatic.com/images3_pi/2021/07/07/16256262069cd727b25dc32d9bb204c5b59ab19df5_thumbnail_405x552.jpg,US$12.63
3106348,None,None,None,Machine wash or professional dry clean,None,Hot Pink,100% Polyester,"Tie Back, Split Thigh",Non-Stretch,Regular Fit,Slit,Long,None,Satin,Spaghetti Strap,Plain,None,Summer,No,None,Sleeveless,None,Glamorous,Cami,Natural,http://img.ltwebstatic.com/images3_pi/2021/07/28/1627448220ee1f8ab2534231d2a6824a7fd7e054d7_thumbnail_405x552.jpg,US$24.12
3112077,None,None,None,Machine wash or professional dry clean,None,Multicolor,"65% Polyester, 35% Cotton",Knot,Non-Stretch,Loose,Flared,Midi,None,Polyester,Spaghetti Strap,"Floral, All Over Print",None,Summer,No,None,Sleeveless,None,Boho,Cami,Natural,http://img.ltwebstatic.com/images3_pi/2021/07/08/162573965752eefd834848a8f193b231e2f853188c_thumbnail_405x552.jpg,US$21.56
